#,ID,State,Fuel Type,Latitude,Longitude
570,115128,New York,Electric,40.755363,-73.963841
571,115129,New York,Electric,40.766708,-73.955483
572,115130,New York,Electric,40.755289,-73.963804
573,115131,New York,Electric,40.75552,-73.962734
574,115132,New York,Electric,40.771879,-73.951627
575,115133,New York,Electric,40.746847,-74.001816
576,115134,New York,Electric,40.758519,-73.961272
577,115135,New York,Electric,40.760289,-73.959501
578,115136,New York,Electric,40.752641,-73.965187
579,115137,New York,Electric,40.748757,-73.943417
580,115138,New York,Electric,40.716966,-73.996707
581,115139,New York,Electric,40.775968,-73.947846
582,115140,New York,Electric,40.811187,-73.963571
583,115141,New York,Electric,40.80155,-73.948499
584,115142,New York,Electric,40.740458,-73.989037
585,115143,New York,Electric,40.706965,-74.017971
586,115144,New York,Electric,40.776006,-73.961627
587,115145,New York,Electric,40.752205,-74.001493
588,115146,New York,Electric,40.754709,-73.973391
589,115147,New York,Electric,40.742059,-73.992694
590,115149,New York,Electric,40.766736,-73.951891
591,115150,New York,Electric,40.774207,-73.96282
592,115151,New York,Electric,40.771382,-73.948344
593,115152,New York,Electric,40.75277,-74.00265
594,115153,New York,Electric,40.776461,-73.944363
595,115154,New York,Electric,40.714266,-74.009921
596,115155,New York,Electric,40.745842,-73.990103
597,115156,New York,Electric,40.764423,-73.968865
598,115157,New York,Electric,40.803963,-73.966032
599,115158,New York,Electric,40.749255,-74.005914
600,115159,New York,Electric,40.737122,-73.996119
601,115160,New York,Electric,40.74979,-74.005335
602,115161,New York,Electric,40.753049,-74.003333
603,115162,New York,Electric,40.747962,-73.976569
604,115163,New York,Electric,40.742735,-73.974296
605,115164,New York,Electric,40.729364,-74.008513
606,115165,New York,Electric,40.76476,-73.976153
607,115166,New York,Electric,40.717143,-73.991597
608,115167,New York,Electric,40.783085,-73.956304
609,115168,New York,Electric,40.772712,-73.947045
610,115169,New York,Electric,40.78859,-73.97118
611,115170,New York,Electric,40.761018,-73.99878
612,115171,New York,Electric,40.770709,-73.991725
613,115172,New York,Electric,40.730487,-73.993569
614,115173,New York,Electric,40.738733,-74.006009
615,115174,New York,Electric,40.721658,-74.004402
616,115175,New York,Electric,40.772681,-73.945488
617,115176,New York,Electric,40.77108,-73.993142
618,115177,New York,Electric,40.731887,-73.991906
619,115178,New York,Electric,40.762189,-73.999714
620,115179,New York,Electric,40.70663,-74.016916
621,115180,New York,Electric,40.784831,-73.982085
622,115181,New York,Electric,40.7615893,-73.9752106
623,115182,New York,Electric,40.734412,-74.007184
624,115185,New York,Electric,40.768144,-73.966736
625,115186,New York,Electric,40.710019,-74.004385
626,115187,New York,Electric,40.775374,-73.989687
627,115188,New York,Electric,40.793877,-73.967498
628,115189,New York,Electric,40.740939,-74.00824
629,115190,New York,Electric,40.770292,-73.967735
630,115191,New York,Electric,40.747299,-73.981039
631,115192,New York,Electric,40.794519,-73.963445
632,115193,New York,Electric,40.764259,-73.974972
633,115194,New York,Electric,40.731257,-73.992101
634,115195,New York,Electric,40.776574,-73.96047
635,115196,New York,Electric,40.773004,-73.966152
